,name,country,latitude,longitude,picture,caption,picture_url,picture_thumb,description,picture_url_local,picture_thumb_local,continent
<Church_of_the_Gesù>,Church of the Gesù,Italy,41.895833333333336,12.479722222222225,"Church of the Gesù, Rome.jpg","Giacomo della Porta's façade, precursor of Baroque",https://upload.wikimedia.org/wikipedia/commons/c/c0/Church_of_the_Ges%C3%B9%2C_Rome.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Church_of_the_Ges%C3%B9%2C_Rome.jpg/250px-Church_of_the_Ges%C3%B9%2C_Rome.jpg,"The Church of the Gesù (Italian: Chiesa del Gesù, pronounced [ˈkjɛːza del dʒeˈzu]) is the mother church of the Society of Jesus (Jesuits), a Catholic religious order. Officially named Chiesa del Santissimo Nome di Gesù all'Argentina (English: Church of the Most Holy Name of Jesus at the ""Argentina""), its facade is ""the first truly baroque façade"", introducing the baroque style into architecture. The church served as model for innumerable Jesuit churches all over the world, especially in the Americas. Its paintings in the nave, crossing, and side chapels became models for Jesuit churches throughout Italy and Europe, as well as those of other orders. The Church of the Gesù is located in the Piazza del Gesù in Rome.
First conceived in 1551 by Saint Ignatius of Loyola, the founder of the Jesuits Society of Jesus, and active during the Protestant Reformation and the subsequent Catholic Counter-Reformation, the Gesù was also the home of the Superior General of the Society of Jesus until the suppression of the order in 1773. The church having been subsequently regained by the Jesuits, the adjacent palazzo is now a residence for Jesuit scholars from around the world studying at the Gregorian University in preparation for ordination to the priesthood.",00383.jpg,00384.jpg,Europe
<Docheiariou>,Docheiariou,Greece,40.26638888888889,24.173333333333336,View from Docheiariou.jpg,External view of the monastery.,https://upload.wikimedia.org/wikipedia/commons/3/31/View_from_Docheiariou.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/View_from_Docheiariou.jpg/250px-View_from_Docheiariou.jpg,The Docheiariou monastery (Greek: Μονή Δοχειαρίου) is an Eastern Orthodox monastery at the monastic state of Mount Athos in Greece.,00384.jpg,00385.jpg,Europe
<Villa_Medici>,Villa Medici,Italy,41.908,12.482999999999999,RomaVillaMedici.JPG,Villa Medici in Rome,https://upload.wikimedia.org/wikipedia/commons/6/6e/RomaVillaMedici.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/RomaVillaMedici.JPG/250px-RomaVillaMedici.JPG,"The Villa Medici (Italian pronunciation: [ˌvilːa ˈmɛːditʃi]) is a Mannerist villa and an architectural complex with a garden contiguous with the larger Borghese gardens, on the Pincian Hill next to Trinità dei Monti in Rome, Italy. The Villa Medici, founded by Ferdinando I de' Medici, Grand Duke of Tuscany and now property of the French State, has housed the French Academy in Rome since 1803. A musical evocation of its garden fountains features in Ottorino Respighi's Fontane di Roma.",00385.jpg,00386.jpg,Europe
<Edificio_España>,Edificio España,Spain,40.424166666666665,-3.7119444444444447,Edificio España - 05.jpg,Edificio España seen from Plaza de España,https://upload.wikimedia.org/wikipedia/commons/c/ca/Edificio_Espa%C3%B1a_-_05.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Edificio_Espa%C3%B1a_-_05.jpg/250px-Edificio_Espa%C3%B1a_-_05.jpg,"The Hotel Riu Plaza España is a historic skyscraper, the 8th tallest building in Madrid, Spain. It opened in 1953 as the Edificio España (Spanish: Spain Building), a mixed-use structure containing a hotel, offices, apartments and shops. It is an example of 20th-century Spanish architecture built in the neo-baroque style. The Spanish RIU Hotels chain acquired the building in 2017 and reopened it as a hotel in 2019.",00386.jpg,00387.jpg,Europe
"<St._Olaf's_Church,_Jomala>",St. Olaf's Church,Finland,60.155,19.948333333333334,Jomala church 2 retouched.jpg,Church of St. Olaf,https://upload.wikimedia.org/wikipedia/commons/3/3d/Jomala_church_2_retouched.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jomala_church_2_retouched.jpg/250px-Jomala_church_2_retouched.jpg,"The Church of St. Olaf is a medieval stone church in Jomala, Åland Islands. It belongs to the Evangelical Lutheran Church of Finland. Dating from about 1260 to 1280, it is possibly the oldest Christian church in Finland, and was extended in the 19th century. It is constructed of local red granite and limestone. The church is dedicated to King Olaf II of Norway, patron saint of the Åland Islands and Jomala.
The coloured wall paintings from the 1280s on the Western gable represent scenes from the parable of the Prodigal Son. Considerations to expand the church began in the 17th century and a plan from 1809, while under Swedish rule, was not acted on. From 1844, under the Russian Empire, the extensions were made. In 1968, a new stained-glass window was donated to the church by the American artist Ture Bengtz, whose ancestors were from Jomala.",00387.jpg,00388.jpg,Europe
<Synagogue_of_Trieste>,Synagogue of Trieste,Italy,45.653175,13.780336111111113,La_Sinagoga_-_Trieste.jpg,"""External view""",https://upload.wikimedia.org/wikipedia/commons/c/cd/La_Sinagoga_-_Trieste.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/La_Sinagoga_-_Trieste.jpg/250px-La_Sinagoga_-_Trieste.jpg,"The Synagogue of Trieste (Italian: Tempio Israelitico di Trieste) is a Jewish house of worship located in the city of Trieste, northern Italy.",00388.jpg,00389.jpg,Europe
"<St._Paul's_Cathedral,_Mdina>",St. Paul's Cathedral,Malta,35.88638888888889,14.403888888888893,Malta - Mdina - Pjazza San Pawl + St. Paul's Cathedral ex 01 ies.jpg,View of St. Paul's Cathedral,https://upload.wikimedia.org/wikipedia/commons/a/ae/Malta_-_Mdina_-_Pjazza_San_Pawl_%2B_St._Paul%27s_Cathedral_ex_01_ies.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Malta_-_Mdina_-_Pjazza_San_Pawl_%2B_St._Paul%27s_Cathedral_ex_01_ies.jpg/250px-Malta_-_Mdina_-_Pjazza_San_Pawl_%2B_St._Paul%27s_Cathedral_ex_01_ies.jpg,,00389.jpg,00390.jpg,Europe
<Port_Adelaide_Uniting_Church>,Port Adelaide Uniting Church,Australia,-34.846884,138.507611,Port Adelaide Uniting Church-2005.jpg,The Port Adelaide Uniting Church in 2005,https://upload.wikimedia.org/wikipedia/commons/8/87/Port_Adelaide_Uniting_Church-2005.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Port_Adelaide_Uniting_Church-2005.jpg/250px-Port_Adelaide_Uniting_Church-2005.jpg,"The Port Adelaide Uniting Church is located in Port Adelaide, South Australia. It is an active church, with worship and prayer each week.",00390.jpg,00391.jpg,Oceania
"<Palazzo_San_Giacomo,_Naples>",Palazzo San Giacomo,Italy,40.8403,14.250060000000001,Pal Giacom.jpg,Palazzo San Giacomo façade,https://upload.wikimedia.org/wikipedia/commons/4/40/Pal_Giacom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Pal_Giacom.jpg/250px-Pal_Giacom.jpg,"The Palazzo San Giacomo, known as the Municipio (city hall) is a Neoclassical style palace in central Naples, Italy. It stands before the fortress of the Maschio Angioino, stradling the zones of Porto and San Ferdinando. It houses the mayor and the offices of the municipality of Naples. The entire office complex spans from largo de Castello to Via Toledo, along via di San Giacomo.
In 1816, King Ferdinand I of the Two Sicilies commissions the construction of a centralized building to house the various ministries of the government. The area for this palace was chosen, and the buildings therein were either demolished or incorporated including the monastery and church of the Concezione (once known as Santa Maria Fior delle Vergini), the Hospital of San Giacomo, and the offices of the Bank of San Giacomo. The church of San Giacomo degli Spagnoli was incorporated into the palace.The architects were Vincenzo Buonocore, Antonio De Simone, and Stefano Gasse. Work was only completed in 1825. In the atrium are two statues of Kings Ruggiero the Norman and Frederick of Swabia. The statues of the Bourbon Kings, Ferdinand I and Francesco I of the Two Sicilies, that once stood in niches here, were substituted by allegorical figures. The entry way also has a head from a bust which has been assigned to the mythical representative of Naples, the siren Parthenope.",00391.jpg,00392.jpg,Europe
<Church_of_the_Holy_Crucifix_(or_Saint_Francis_of_Paola)>,Church of the Holy Crucifix,Italy,37.98269000000001,12.96089,Facciata della chiesa di San Francesco di Paola (Alcamo).jpg,The façade,https://upload.wikimedia.org/wikipedia/commons/5/5a/Facciata_della_chiesa_di_San_Francesco_di_Paola_%28Alcamo%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Facciata_della_chiesa_di_San_Francesco_di_Paola_%28Alcamo%29.jpg/250px-Facciata_della_chiesa_di_San_Francesco_di_Paola_%28Alcamo%29.jpg,,00392.jpg,00393.jpg,Europe
<Santa_Croce_alla_Lungara>,Santa Croce alla Lungara,Italy,41.8945,12.466,Trastevere - S. Croce alla Lungara.JPG,Façade,https://upload.wikimedia.org/wikipedia/commons/2/2a/Trastevere_-_S._Croce_alla_Lungara.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Trastevere_-_S._Croce_alla_Lungara.JPG/250px-Trastevere_-_S._Croce_alla_Lungara.JPG,"Santa Croce alla Lungara is a church in Rome (Italy), in the Rione Trastevere, facing on Via della Lungara.
It is also called Santa Croce delle Scalette', due to the presence of a double flight of stairs (Italian: scale) giving access from the street; or Buon Pastore, since in the 19th century the church and the annexed cloister were entrusted to the Sisters of the Good Shepherd of Angers.
The church was built in 1619 thanks to the subsidies of the Duke of Bavaria and of Cardinal Antonio Barberini, the brother of Pope Urban VIII; the cloister dates back to 1615 and was founded by the carmelite Domenico di Gesù e Maria ""in order to take the indecent women away from sin"" (Armellini).
The interior of the church shows a single nave and has been altered in the 19th century with a quite neoclassical style. The high altar housed a painting portraying Jesus bearing the cross, now replaced with a Crucifix by Francesco Troppa; the same author also painted the Annunciation on the right altar. Another noteworthy work is Mary Magdalene by Ciccio da Napoli.
The annexed cloister, enlarged in the 19th century by Virginio Vespignani, always maintained its function as a redemption or rehabilitation house; in 1950, when the nuns left the institute, the building became a detachment of the women's prison for misdemeanors. This use ended in 1979 and now the cloister houses the Casa Internazionale delle Donne.",00393.jpg,00394.jpg,Europe
<Intempo>,Intempo,Spain,38.5381,-0.1549,In Tempo enero 2015.jpg,Intempo,https://upload.wikimedia.org/wikipedia/commons/0/04/In_Tempo_enero_2015.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/In_Tempo_enero_2015.jpg/250px-In_Tempo_enero_2015.jpg,"Intempo is a 47-floor, 187-metre-high skyscraper building in Benidorm, Spain. The design of the building was officially presented on 19 January 2006 and work began in 2007. Originally scheduled for completion in 2009, work was significantly hampered by the economic crisis of 2008 which seriously affected the real estate sector in Spain. Construction was almost completed in March 2014, but the sponsoring undertaking went into bankruptcy. In 2018, the building was acquired by SVP Global, and its expected to be fully finished in the first quarter of 2021.The building is the tallest in Benidorm, and the fifth tallest in Spain.",00394.jpg,00395.jpg,Europe
<La_Verna>,La Verna,Italy,43.707,11.931,La Verna-1.JPG,Basilica of the Sanctuary of La Verna.,https://upload.wikimedia.org/wikipedia/commons/2/21/La_Verna-1.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/La_Verna-1.JPG/250px-La_Verna-1.JPG,"Other uses of La Verna include:  La Verna cave and Laverna.

La Verna, in Latin Alverna and geographically known as Monte Penna, is a locality on Mount Penna, an isolated mountain of 1,283 metres (4,209 ft) situated in the centre of the Tuscan Apennines, rising above the valley of the Casentino, central Italy. The place is known especially for its association with Saint Francis of Assisi (he is said to have received the stigmata here) and for the Sanctuary of La Verna (Santuario della Verna), which grew up in his honour. Administratively it falls within the Tuscan province of Arezzo and the comune of Chiusi della Verna, Italy.
The Sanctuary of La Verna, located a few kilometers from Chiusi della Verna (Arezzo), in the National Park of Casentino Forests, Mount Falterona and Campigna, is famous for being the place where St. Francis of Assisi would receive the stigmata on September 14, 1224. Built in the southern part of Mount Penna at 1,128 metres (3,701 ft) high, the Sanctuary is home to numerous chapels and places of prayer and meditation
In August 1921 Pope Benedict XV elevated the church to the status of minor basilica.",00395.jpg,00396.jpg,Europe
<Monastery_of_Carboeiro>,Monastery of Carboeiro,Spain,42.755025,-8.24676111111111,"Mosteiro de Carboeiro, lado sur.JPG",Viewed from the south,https://upload.wikimedia.org/wikipedia/commons/9/9e/Mosteiro_de_Carboeiro%2C_lado_sur.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Mosteiro_de_Carboeiro%2C_lado_sur.JPG/250px-Mosteiro_de_Carboeiro%2C_lado_sur.JPG,"The Monastery of San Lourenzo de Carboeiro is one of the most outstanding architectural works of the late Romanesque, the transition to the Gothic,  in Galicia.
It is a Benedictine monastery founded in the 10th century. Its moments of greatest splendor were between 11th and 13th centuries. The church and some other buildings are still in good condition, after the works of restoration and recovery made during the second half of the twentieth century.",00396.jpg,00397.jpg,Europe
<Church_of_Our_Lady_of_the_Star>,Church of Our Lady of the Star,Italy,37.98446,12.9639,Santa Maria della Stella 02.jpg,External view of the church,https://upload.wikimedia.org/wikipedia/commons/d/da/Santa_Maria_della_Stella_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Santa_Maria_della_Stella_02.jpg/250px-Santa_Maria_della_Stella_02.jpg,,00397.jpg,00398.jpg,Europe
<Villa_Olmo>,Villa Olmo,Italy,45.81903611111112,9.065425,Wikimania by Rehman - Wikimania Takes Lake Como (30).jpg,Villa Olmo,https://upload.wikimedia.org/wikipedia/commons/9/9f/Wikimania_by_Rehman_-_Wikimania_Takes_Lake_Como_%2830%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Wikimania_by_Rehman_-_Wikimania_Takes_Lake_Como_%2830%29.jpg/250px-Wikimania_by_Rehman_-_Wikimania_Takes_Lake_Como_%2830%29.jpg,"Villa Olmo is a neoclassical villa located in the city of Como, northern Italy.
The villa was commissioned by marquis Innocenzo Odescalchi from Swiss architect Simone Cantoni in 1797. As it was designed to be a summer retreat for the aristocracy, it was built alongside the lake. The villa was named after an elm tree planted in the middle of the ornate gardens, which is no longer alive today. 
It was acquired in 1924 by the municipality of Como and today is open to the public only during exhibitions, while the lakeside gardens are freely accessible during the daytime.",00398.jpg,00399.jpg,Europe
"<Santa_Giusta_(Bazzano,_L'Aquila)>",Santa Giusta,Italy,42.338078,13.453891,Bazzano (AQ) - Chiesa di Santa Giusta 37.JPG,View of the church,https://upload.wikimedia.org/wikipedia/commons/1/1e/Bazzano_%28AQ%29_-_Chiesa_di_Santa_Giusta_37.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Bazzano_%28AQ%29_-_Chiesa_di_Santa_Giusta_37.JPG/250px-Bazzano_%28AQ%29_-_Chiesa_di_Santa_Giusta_37.JPG,,00399.jpg,00400.jpg,Europe
<San_Giacomo_alla_Lungara>,San Giacomo alla Lungara,Italy,41.8949,12.4659,Trastevere - S. Giacomo alla Lungara.JPG,The façade,https://upload.wikimedia.org/wikipedia/commons/8/8f/Trastevere_-_S._Giacomo_alla_Lungara.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Trastevere_-_S._Giacomo_alla_Lungara.JPG/250px-Trastevere_-_S._Giacomo_alla_Lungara.JPG,"San Giacomo alla Lungara is a church in Rome (Italy), in the Rione Trastevere, facing on Via della Lungara. It is also called San Giacomo in Settimiano or in Settignano, due to its vicinity to Porta Settimiana, built by Septimius Severus and included by Aurelianus within the city walls.
The church has medieval origins: it probably dates back to the papacy of Leo IV in 9th century. However, the former documents attesting its existence are papal bulls promulgated in 1198 and 1228, when the church was declared a branch of St. Peter's Basilica by Pope Innocent III. In 12th century Pope Innocent IV allowed it to the Sylvestrine Congregation; in 1620 the Vatican Chapter entrusted the church to the Franciscans and then to the Penitent Nuns, which, in 1644, charged Luigi Arrigucci (1575–1644) with the restoration of the building: because of these restorations, the church lost its basilican layout with three naves and became a single nave church with coffering on the ceiling. In the same period the nuns also built the annexed cloister, devoted to the prostitutes wishing to change their life; the cloister was demolished in 1887, during the building of the Lungotevere. In the same period the church, after having suffered 15 years of abandon and risked itself the destruction, was finally renovated.

Across the Lungotevere it is possible to see the Romanesque towerbell, dating back to the 12th century and the only surviving Medieval feature. 
The interior of the church displays a single nave. The most famous work of art is the Memorial to Ippolito Merenda by Gian Lorenzo Bernini: a gravestone with the shape of a puckered sheet, sustained with both hands and teeth by a winged skeleton. The high altar houses a painting by Giovanni Francesco Romanelli portraying James the Apostle.",00400.jpg,00401.jpg,Europe
