,name,country,latitude,longitude,picture,caption,picture_url,picture_thumb,description,picture_url_local,picture_thumb_local,continent
<Chickamauga_Lake>,Chickamauga Lake,United States,35.10388888888889,-85.22944444444444,USACE Chickamauga Lock and Dam.jpg,Chickamauga Lock and Dam,https://upload.wikimedia.org/wikipedia/commons/4/40/USACE_Chickamauga_Lock_and_Dam.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/USACE_Chickamauga_Lock_and_Dam.jpg/250px-USACE_Chickamauga_Lock_and_Dam.jpg,"Chickamauga Lake is a reservoir in the United States along the Tennessee River created when the Chickamauga Dam, as part of the Tennessee Valley Authority, was completed in 1940.  The lake stretches from Watts Bar Dam at mile 529.9 (853 km) to Chickamauga Dam at mile 471.0 (758 km) making the lake 58.9 miles (94.8 km) long. It borders Rhea County, Meigs County, and Hamilton County with 810 miles (1,303 km) of shoreline and two bridges crossing it at State Highway 60 and Highway 30.  The lake is commonly used for recreational and outdoor activities, especially at the southern end, due to the high population density surrounding it.  It was named after the Chickamauga Cherokee who used to live in the area.
The Hiwassee River empties into Chickamauga lake at Hiwassee Island, just north of the Highway 60 bridge at mile 500 (804.5 km).
Chickamauga Lake is immediately downstream from Watts Bar Lake and immediately upstream from Nickajack Lake.
Full pool for Chickamauga lake is 682 feet (208 m) above sea level; the current lake level can be checked here.  The normal operating zone is between 675 ft (206 m) and 677 ft (206 m) through the end of March, rising steadily to a summer range of 681.5 to 682.5 ft (207.7 to 208.0 m) by the middle of May.  Then, full pool is maintained through the end of August, at which time the level drops steadily back down to 676 ft (206 m) by the end of November.  Actual lake levels vary due to weather conditions and power needs.",00986.jpg,00988.jpg,North America
<Scargo_Lake>,Scargo Lake,United States,41.74305555555557,-70.18333333333334,Scargo-Lake-Dennis-MA-US.jpg,Scargo Lake from Scargo Tower,https://upload.wikimedia.org/wikipedia/commons/d/d7/Scargo-Lake-Dennis-MA-US.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Scargo-Lake-Dennis-MA-US.jpg/250px-Scargo-Lake-Dennis-MA-US.jpg,"Scargo Lake is a fresh water kettle pond in Dennis, Massachusetts on Cape Cod.",00987.jpg,00989.jpg,North America
<Lake_Kamo>,Lake Kamo,Japan,38.063611111111115,138.43666666666667,Lake Kamo Aerial photograph.1976.jpg,Aerial photograph from 1976,https://upload.wikimedia.org/wikipedia/commons/1/1c/Lake_Kamo_Aerial_photograph.1976.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Lake_Kamo_Aerial_photograph.1976.jpg/250px-Lake_Kamo_Aerial_photograph.1976.jpg,"Lake Kamo (Japanese: 加茂湖, Hepburn: Kamo-ko) is a brackish lake on the island of Sado in the Sea of Japan off the west coast of Honshu, Japan. The lake is the largest of Niigata prefecture.
Originally Lake Kamo was a fresh water lake, but was opened to the sea during the Meiji period to avoid floods, and the water became brackish. The lake is famous for oyster farming, since 1932.Lake Kamo is ranked among the top 100 Landscapes of Japan.",00988.jpg,00990.jpg,Asia
<Triftsee>,Triftsee,Switzerland,46.6904,8.3591,6085-6088 - Gadmertal - Triftbrücke.jpg,Lake and Trift Glacier,https://upload.wikimedia.org/wikipedia/commons/d/d2/6085-6088_-_Gadmertal_-_Triftbr%C3%BCcke.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/6085-6088_-_Gadmertal_-_Triftbr%C3%BCcke.jpg/250px-6085-6088_-_Gadmertal_-_Triftbr%C3%BCcke.jpg,"The Triftsee is a lake in the Urner Alps near Gadmen in the canton of Berne, Switzerland. It was formed recently (after 2001) by the melting of the lower part of Trift Glacier.",00989.jpg,00991.jpg,Europe
<Lake_Querococha>,Lake Querococha,Peru,-9.716111111111113,-77.32416666666666,Laguna Querococha.jpg,Querococha and mount Pucaraju (center-left). In the background the Yanamarey glacier is visible.,https://upload.wikimedia.org/wikipedia/commons/d/dc/Laguna_Querococha.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Laguna_Querococha.jpg/250px-Laguna_Querococha.jpg,"Lake Querococha (possibly from Quechua qiru ceremonial drinking vessel, or q'iru wood and qucha lake; ""qiru lake"" or ""wood lake"") is a lake in Peru located in the Ancash Region, Recuay Province, in the districts Ticapampa and Catac. The lake is situated at a height of 3,980 metres (13,058 ft), about 2.43 km long and 0.87 km at its widest point. Lake Querococha lies on the western side of the Cordillera Blanca, southwest of Yanamarey and Pucaraju, northwest of Mururaju and Queshque and east of Recuay.",00990.jpg,00992.jpg,South America
<Minaret_Lake>,Minaret Lake,United States,37.65972222222222,-119.15805555555555,MinaretLake.jpg,with The Minarets behind,https://upload.wikimedia.org/wikipedia/commons/b/bb/MinaretLake.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/MinaretLake.jpg/250px-MinaretLake.jpg,"Minaret Lake is a lake in the Ritter Range, a subrange of the  Sierra Nevada, in California. It is located in extreme northeastern Madera County, within the Ansel Adams Wilderness of the Inyo National Forest.
Minaret Lake is notable for being on the Sierra High Route.It is near the fatal 2007 airplane crash site of Steve Fossett.",00991.jpg,00993.jpg,North America
<Lake_Nero>,Lake Nero,Russia,57.164722222222224,39.43666666666665,Lake nero.jpg,near Rostov (2006),https://upload.wikimedia.org/wikipedia/commons/1/1d/Lake_nero.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Lake_nero.jpg/250px-Lake_nero.jpg,"Lake Nero (Russian: Не́ро) is a shallow, highly eutrophic lake in Yaroslavl Oblast, Russia. The lake has an area of 54.4 km², a maximum length of 13 km, width 8 km and depth 3.6 m. The bottom of the lake is covered with thick layer of silt sapropel (a sort of ooze used as fertilizer and for other purposes).
The lake is estimated to be about 500 thousand years old, making it one of a few pre-ice age lakes in central Russia.
The first people settled at the lake 6 thousand years ago. It is historically certain that the Merya tribe had their capital in Sarskoe Gorodishche on the southern shore of the lake. They named the lake Nero (meaning ""silty"", ""marshland"") or Kaovo (""place where gulls live"").
In the 9th Century East Slavs came to the lake. They called the lake Rostovian Lake in the honor of town Rostov.
There are two significant islands, Lvovsky (Львовский, ""Lvy Island""), also known as Lesny (Лесный, ""Forest Island""), and Rozhdestvenskij (Рождественский, ""Christmas Island""), also known as Gorodskoj (Городской, ""Town Island""). The latter formed a pre-ice age monolith.
The eight rivers that flow into Nero Lake are
(Russian: Сара), Ishnya (Russian: Ишня), Kuchibosh (Russian: Кучибош), Mazikha (Russian: Мазиха), Varus (Russian: Варус), Chucherka (Russian: Чучерка), Unitsa (Russian: Уница), Sula (Russian: Сула) etc.), one flows out (Veksa (Russian: Векса)).

		
Near Nero Lake is located the town of Rostov (on the western shore of the lake) and a few villages (on perimeter): Porech’e-Rybnoe (Russian: Поречье-Рыбное), Ugodichi (Russian: Угодичи), Vorzha (Russian: Воржа), L’vy (Russian: Львы) etc.
The first steamboat Emel’yan (Russian: Емельян) appeared on the Lake in 1883.",00992.jpg,00994.jpg,Asia
<Calima_Lake>,Calima Lake,Colombia,3.894569444444445,-76.49488333333333,Lago Calima.jpg,from the road to Darién,https://upload.wikimedia.org/wikipedia/commons/1/14/Lago_Calima.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Lago_Calima.jpg/250px-Lago_Calima.jpg,"Calima Lake (Spanish: Lago Calima) is the largest artificial lake in Colombia and the American continent (South, Central and North America) with an area of 70 km2. It is located in the municipality of Darién in the Valle del Cauca Department.
The lake is part of a hydroelectric project for generating power for the department. C.V.C (Corporación Autónoma Regional del Valle del Cauca) started construction of the lake by 1961.
Calima Lake has become a place for water sports and leisure activities. Vacation centers, restaurants and camping zones were built near the lake, and is currently a popular place frequented by both national and international tourists, especially those from nearby cities and towns like Cali and Buga. The elevation of the lake is 1,500 meters (4,900 feet) above sea level.",00993.jpg,00995.jpg,South America
<Telmen_Lake>,Telmen Lake,Mongolia,48.83333333333334,97.31666666666666,"Telmen Lake, Mongolia, Landsat.jpg",Telmen Lake satellite view,https://upload.wikimedia.org/wikipedia/commons/a/a0/Telmen_Lake%2C_Mongolia%2C_Landsat.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Telmen_Lake%2C_Mongolia%2C_Landsat.jpg/250px-Telmen_Lake%2C_Mongolia%2C_Landsat.jpg,"Telmen Lake (Mongolian: Тэлмэн нуур) is a saltwater lake in Zavkhan, Mongolia. Three islands are located in the lake, which is a gathering point for migratory birds. The water salinity is 6.49-7.61‰.
Average temperature ranges from -32 oC in January to 12 oC in July. From 6,210 to 3,960 years ago, as determined by radiocarbon dating, Lake Telmen was between 15 and 20m shallower than it is at present.",00994.jpg,00996.jpg,Asia
<Traunsee>,Traunsee,Austria,47.86666666666667,13.8,Traunsee.JPG,The northern half of the Traunsee,https://upload.wikimedia.org/wikipedia/commons/a/a5/Traunsee.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Traunsee.JPG/250px-Traunsee.JPG,"Traunsee (German pronunciation ) is a lake in the Salzkammergut, Austria, located at 47°52′N 13°48′E. Its surface is approximately 24.5 km² and its maximum depth is 191 metres. It is a popular tourist destination, and its attractions include Schloss Ort, a medieval castle.
At the North end of the lake is Gmunden, at the south end is Ebensee.  The lake is surrounded by mountains, including the Traunstein, and a number of other towns and villages surround the lake, including Altmünster and Traunkirchen.
There is a local legend that speaks of a Waterhorse that lives in the lake. Records mention a mermaid riding on the back of a creature who lives in the waters. Locals refer to it as ""Lungy"" and photographs have been taken of the creature. [1]",00995.jpg,00997.jpg,Europe
<Garabí-Panambi_Hydroelectric_Complex>,Garabí-Panambi Hydroelectric Complex,Brazil,-28.227032,-55.71618100000001,Reunión para desarrollo de la represa Garabí.jpg,December 2011 meeting with Argentine president Cristina Fernández de Kirchner,https://upload.wikimedia.org/wikipedia/commons/0/03/Reuni%C3%B3n_para_desarrollo_de_la_represa_Garab%C3%AD.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Reuni%C3%B3n_para_desarrollo_de_la_represa_Garab%C3%AD.jpg/250px-Reuni%C3%B3n_para_desarrollo_de_la_represa_Garab%C3%AD.jpg,"The Garabí-Panambi Hydroelectric Complex (Portuguese: Complexo Hidrelétrico Garabi-Panambi) is a planned pair of hydroelectric dams and generating stations on the Uruguay River between Argentina and Brazil. There is controversy over the environmental impact on the fast-flowing river.
The prime contractors are trying to avoid public image problems and delays such as those with other recent dams.",00996.jpg,00998.jpg,South America
<Ketelmeer>,Ketelmeer,Netherlands,52.60666666666667,5.7363888888888885,Ketelbrug.JPG,The Ketelbrug over the Ketelmeer,https://upload.wikimedia.org/wikipedia/commons/5/51/Ketelbrug.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Ketelbrug.JPG/250px-Ketelbrug.JPG,"The Ketelmeer is the tongue of the IJsselmeer into which the River IJssel drains, it is situated between the polders Noordoostpolder (North-east Polder) and Oostelijk Flevoland (East Flevoland), and connects the river IJssel to the IJsselmeer. It is one of the bordering lakes, a continuous body of water which separate Flevoland from the Noordostpolder and the ancient lands of the provinces of Gelderland and Utrecht.
The Ketelmeer covers an area of 3500 hectares, most of which is in the province of Flevoland, but the river delta of the IJssel is in province of Overijssel.
It was carved out from the Zuiderzee by the construction of the polders of Noordoostpolder and Flevoland, between which it lies. It is via Ketelmeer that the IJsselmeer connects to the Zwarte Meer and the Veluwemeer, the strip of water which separates Flevoland from the coast of the mainland.
The Ketelmeer contains the IJsseloog, a kilometre-diameter circular pit in an artificial island, built to contain the toxic sludge dredged from the bed of the Ketelmeer
The Ketelbrug is a bascule bridge over the Ketelmeer connecting the Noordoostpolder and Oostelijk Flevoland.",00997.jpg,00999.jpg,Europe
<Srebrne_Lake>,Srebrne Lake,Poland,50.7575,18.075555555555557,Jezioro-srebrne-k-turawy.jpg,Srebrne Lake,https://upload.wikimedia.org/wikipedia/commons/1/1d/Jezioro-srebrne-k-turawy.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Jezioro-srebrne-k-turawy.jpg/250px-Jezioro-srebrne-k-turawy.jpg,"Srebrne Lake is a lake in the location of a former flooded pit, used for recreation purposes. The lake has an area of 12 ha and has a maximum depth of 17 metres. The lake is located 2 km from Turawskie Lake, in a forest which is close to the settlement of Marszałki.Although the size of the Turawskie Lake is much larger, the Srebrne lake is more favourable by the tourists due to its location and numerous recreational facilities, the lake has high quality water levels and is famous for its emerald colour which can be seen in its other name Szmaragdowe. The lake is surrounded by Pinophyta type of forest.",00998.jpg,01000.jpg,Europe
<Lake_Van>,Lake Van,Turkey,38.63333333333333,42.81666666666667,STS079-781-53.jpg,"From space, September 1996 (top of image is roughly northwest)",https://upload.wikimedia.org/wikipedia/commons/6/6f/STS079-781-53.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/STS079-781-53.jpg/250px-STS079-781-53.jpg,"Lake Van (Turkish: Van Gölü; Armenian: Վանա լիճ; Vana lič̣, Kurdish: Gola Wanê‎), the largest lake in Turkey and the Armenian Highlands, lies in the far east of Turkey in the provinces of Van and Bitlis. It is a saline soda lake, receiving water from numerous small streams that descend from the surrounding mountains. Lake Van is one of the world's largest endorheic lakes (having no outlet)—a volcanic eruption blocked the original outlet from the basin in prehistoric times. Although Lake Van has an altitude of 1,640 m (5,380 ft) in a region with harsh winters, its high salinity prevents most of it from freezing, and even the shallow northern section freezes only rarely.",00999.jpg,01001.jpg,Asia
<Dospat_Reservoir>,Dospat Reservoir,Bulgaria,41.69833333333333,24.086111111111112,Wall of Dospat Dam.jpg,Dospat Dam,https://upload.wikimedia.org/wikipedia/commons/f/fb/Wall_of_Dospat_Dam.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Wall_of_Dospat_Dam.jpg/250px-Wall_of_Dospat_Dam.jpg,"Dospat Reservoir (Bulgarian: язовир Доспат) is situated in the western part of the Rhodope Mountains, Bulgaria. The reservoir (formed by a dam in the town of Dospat, 82 km (51 mi) west of Smolyan) stretches nearly 19 km (12 mi) northwest to the city of Sarnitsa. At 1,200 m (3,900 ft) above the sea level, it is one of the highest dams in Bulgaria in terms of altitude, and, with its 22 km2 (8.5 sq mi) of water area, the second largest in capacity. It is fed by the Dospat River.
The dam, which creates the lake, is built for hydroelectricity generation. There is no HPP (hydroelectric power plant) installed at the dam but rather the water is taken to the Teshel HPP and then further down the Devin HPP and the Vacha River with its HPPs, dams and reservoirs (Tsankov Kamak HPP, Vacha Reservoir, Krichim Reservoir, Vacha II HPP, Krichim HPP and Vacha I HPP). Besides that, a minimum of 0.15 m3/s (0.20 cu yd/s) is constantly released for sanitation of the Dospat River riverbed where the average input to the reservoir is 7.9 m3/s (10.3 cu yd/s).
The flora and fauna around the reservoir are diverse and the geography offers breathtaking sights. Old coniferous forests surround the lake. On the northern bank where the town of Sarnitsa and Krushata neighborhood are located. The terrain is hilly, with meadows and arable land available, used for grazing, potato growing and other agricultural activities. Parallel to the south bank are steep slopes covered in spruce and this bank is where most holiday cabins and hotels are located.
The reservoir is rich in fish. It is stocked with perch, trout (rainbow, brown, brook), carp, European chub, common rudd, common roach, pumpkinseed, wels catfish, Danube Bleak and various members of Carassius. Trout are reared in cages within the reservoir. Most types of fishing are practiced: spinning with lures, fly fishing, and others.
In the surrounding areas there are a number of other large dams, including Vacha, Golyam Beglik, Batak and Shiroka Polyana. The area offers great opportunities for recreation and tourism.
Accessibility is, however, rather poor. Four main mountain roads link the reservoir to the rest of the world. One from Batak, a second from Velingrad to Sarnitsa, a third from Devin and a fourth from Gotse Delchev to the town of Dospat. The one from Batak allows accessibility to some of the other Rhodope dams along its length. It forks into two roads; one leading to the town of Dospat and the other to Sarnitsa. This road to Sarnitsa is in places very rutted and may prove a challenge to navigate. Along the south bank there runs a rough dirt track from Sarnitsa to Dospat but this is only used to access the holiday spots.",01000.jpg,01002.jpg,Europe
